uri,language,group,categories,physical_fatigue,mental_cognitive_fatigue,emotional_fatigue,digital_social_fatigue,existential_resignation
https://mstdn.social/users/danyching/statuses/114300103829417207,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mstdn.social/users/kcarr2015/statuses/114300038596682849,en,en,physical_fatigue,0.8,0.0,0.0,0.0,0.0
https://kolektiva.social/users/Air_Quotes_Comedian/statuses/114299973387733356,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.gamedev.place/users/afreytes/statuses/114299869723046567,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://aethy.com/users/Entesi/statuses/114299952775741649,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://mastodon.world/users/ginaintheburg/statuses/114299299889325484,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://aus.social/users/crumbleneedy/statuses/114299275787104760,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://cyberpunk.lol/users/vantablack/statuses/114298884339645305,en,en,physical_fatigue,0.7,0.0,0.0,0.0,0.0
https://cyberpunk.lol/users/vantablack/statuses/114298855012935655,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.art/users/jtphillipsmnr/statuses/114298562748945157,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mstdn.ca/users/TanekRune/statuses/114298438493355231,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://quokka.city/users/animalgirls/statuses/114298231444368969,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://blorbo.social/users/scumsuck/statuses/114298135686137882,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://hachyderm.io/users/remoquete/statuses/114298084222821950,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://hachyderm.io/users/darcher/statuses/114298011367524429,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://corteximplant.com/users/ety/statuses/114297709641226101,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.online/users/fedwards9965/statuses/114297558217102602,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mstdn.social/users/professorzero/statuses/114297541605250687,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://newsie.social/users/queenofnewyork/statuses/114297462019273629,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mstdn.social/users/datzshe/statuses/114297482745960787,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://netzsphaere.xyz/objects/2e08add3-647b-41d9-86d2-1999172bada7,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.art/users/sydscauldron/statuses/114296932185360458,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.lol/users/triptych/statuses/114297092098593723,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://toot.cat/users/woozle/statuses/114296671830495084,en,en,physical_fatigue;mental_cognitive_fatigue,0.8,0.6,0.0,0.0,0.0
https://mastodon.art/users/junklight/statuses/114296431374159873,en,en,mental_cognitive_fatigue,0.0,0.85,0.0,0.0,0.0
https://mstdn.social/users/Zeiram/statuses/114295961277717270,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://nicecrew.digital/objects/10d22119-d229-41bc-9363-26d430452eec,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://nicecrew.digital/objects/8761a5d2-42ba-4fec-b98e-ca3005af7baf,en,en,existential_resignation,0.0,0.0,0.0,0.0,0.95
https://nicecrew.digital/objects/19bff5ae-6eb5-4154-86ea-7ad420d8cfa9,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://aus.social/users/morachbeag/statuses/114295406980210815,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mas.to/users/AutisticDoctorStruggles/statuses/114295360671165713,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://merveilles.town/users/cathos/statuses/114295178072074670,en,en,emotional_fatigue;digital_social_fatigue,0.0,0.0,0.85,0.65,0.0
https://mas.to/users/rodinaustin/statuses/114294978710477174,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.online/users/andrewmelder/statuses/114294900977948370,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.online/users/byondr/statuses/114294131050411535,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://beige.party/users/WrenArcher/statuses/114294205712645875,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.au/users/quokka1/statuses/114293884901773094,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://sfba.social/users/calaniz/statuses/114293235349797871,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://pawoo.net/users/Soulman14/statuses/114292561865362701,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://sfba.social/users/karlauerbach/statuses/114292594943020600,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.scot/users/Rob/statuses/114292572265067211,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://fosstodon.org/users/alethenorio/statuses/114292298953751204,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://nicecrew.digital/objects/b6a73e95-90ca-4963-bb83-1d22bb4290d6,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://toot.community/users/emilryge/statuses/114292220164032897,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://aus.social/users/peemee/statuses/114291998848260387,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://nicecrew.digital/objects/51f54580-8060-4e61-9442-785372b1c2b5,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://infosec.exchange/users/miri/statuses/114291889609363575,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mstdn.social/users/LaserMistress/statuses/114291831490774345,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mstdn.social/users/vruz/statuses/114291735503372335,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mstdn.plus/users/Thumptastic3/statuses/114291648545780857,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://ieji.de/users/BlippyTheWonderSlug/statuses/114291453304726142,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://me.dm/users/rsoemardja/statuses/114291320117044542,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://blorbo.social/users/elwinfortuna/statuses/114291087334763024,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://aus.social/users/morachbeag/statuses/114290574909283827,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://spinster.xyz/objects/be59e7a2-1d7a-42c9-b26f-7c7da94a0b73,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://fosstodon.org/users/ljs/statuses/114289871022100949,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://beige.party/users/PixysJourney/statuses/114289582915716705,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://aus.social/users/morachbeag/statuses/114288691352672891,en,en,digital_social_fatigue;emotional_fatigue,0.0,0.0,0.75,0.95,0.0
https://jorts.horse/users/invispace/statuses/114288883644680142,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://toot.wales/users/sharktastica/statuses/114288690276720310,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://zirk.us/users/scholar_farmer/statuses/114287978210260976,en,en,mental_cognitive_fatigue,0.0,0.9,0.0,0.0,0.0
https://mastodon.online/users/onetruekev/statuses/114287513516468159,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://romancelandia.club/users/alafaye/statuses/114287665963352471,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://nicecrew.digital/objects/9cec128e-6af2-4efa-b7b8-70ce0644315b,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://beige.party/users/kimlockhartga/statuses/114287423970920831,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://nicecrew.digital/objects/1a0e5eb5-911e-438f-a151-1ffad3c4d10f,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://cosocial.ca/users/johnefrancis/statuses/114287073790031458,en,en,emotional_fatigue,0.0,0.0,0.85,0.0,0.0
https://kolektiva.social/users/addercop/statuses/114286861233522490,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://techhub.social/users/Techgirl1232/statuses/114286887702314453,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://kolektiva.social/users/xeroxerox/statuses/114286822574765603,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://vt.social/users/lawlznet/statuses/114286984451708316,en,en,mental_cognitive_fatigue,0.0,0.85,0.0,0.0,0.0
https://fediscience.org/users/kaiarzheimer/statuses/114286743440908921,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://sfba.social/users/MsMerope/statuses/114286483207767542,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mstdn.games/users/exmozfan/statuses/114286188796507662,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.art/users/fredrin/statuses/114285990293950302,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.sdf.org/users/SJAsh_03/statuses/114285943770819643,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://friendsofdesoto.social/users/Makyris/statuses/114285898430042461,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://spinster.xyz/objects/742ee2b3-7a6c-475d-80e4-be8e7990f9b8,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://ohai.social/users/IkkleGemzUniverse/statuses/114285816695344024,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://beige.party/users/farah/statuses/114285515862211537,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://sunny.garden/users/mollymay5000/statuses/114284736690197472,en,en,mental_cognitive_fatigue;emotional_fatigue,0.0,0.85,0.6,0.0,0.0
https://dragonscave.space/users/Alan/statuses/114283963915415710,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://indieweb.social/users/stairjoke/statuses/114283934125777775,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://fosstodon.org/users/yakkoj/statuses/114283603191108901,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://climatejustice.social/users/artemis/statuses/114283529220392365,en,en,emotional_fatigue;digital_social_fatigue,0.0,0.0,0.85,0.75,0.0
https://mastodon.world/users/eternalpoet/statuses/114283472402380548,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://aus.social/users/stufromoz/statuses/114283216893165253,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://indieweb.social/users/Uva_Be/statuses/114283022479127367,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://brain.worm.pink/objects/7cd35fea-0d50-4f2f-8cef-eb543827851e,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://brain.worm.pink/objects/a5c04d17-da4e-4551-b83d-026429ec1fc4,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://chaos.social/users/schrottkatze/statuses/114282720555575329,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://chaos.social/users/lethalbit/statuses/114282578249245187,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://chaosfem.tw/users/freya/statuses/114282529019741785,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://vt.social/users/lethalbit/statuses/114282578616076962,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://chaos.social/users/luap42/statuses/114282411415937442,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://aus.social/users/morachbeag/statuses/114282254595809947,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://beige.party/users/PixysJourney/statuses/114282183235683985,en,en,physical_fatigue;emotional_fatigue,0.85,0.0,0.75,0.0,0.0
https://vt.social/users/lethalbit/statuses/114282270996351125,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://sfba.social/users/joelvanderwerf/statuses/114281613415566397,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://mastodon.de/users/wauz/statuses/114281627842116579,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.scot/users/leeperry/statuses/114281296352102469,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://freeradical.zone/users/Ahuka/statuses/114281135103323039,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://bitbang.social/users/billgoats/statuses/114281268456449264,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://mastodon.world/users/Pittthewelder/statuses/114280954252424198,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.gamedev.place/users/beeoproblem/statuses/114280698091317184,en,en,physical_fatigue,0.7,0.0,0.0,0.0,0.0
https://veganism.social/users/jeffcandthementybs/statuses/114280439055160842,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mas.to/users/PartPurple/statuses/114280316083397291,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://infosec.exchange/users/Toxic_Flange/statuses/114280076521586360,en,en,physical_fatigue,0.7,0.0,0.0,0.0,0.0
https://nicecrew.digital/objects/f85886c1-07d4-4ce8-af79-283082a41754,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.sdf.org/users/jleedev/statuses/114279789335398657,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mas.to/users/amPennyfeather/statuses/114279597952795998,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://fosstodon.org/users/ljs/statuses/114279458883891468,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://sigmoid.social/users/pbloem/statuses/114279057765394952,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://kolektiva.social/users/quietmarc/statuses/114278881459294312,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://hachyderm.io/users/anticdent/statuses/114278965999531924,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.world/users/thefathippy/statuses/114278824355962682,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://urbanists.social/users/tml/statuses/114278532356185220,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://blorbo.social/users/hatsune_kun/statuses/114278664084787222,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://dice.camp/users/satsuma/statuses/114278052294096937,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://kolektiva.social/users/RiotLinguistics/statuses/114277780262229495,en,en,emotional_fatigue;existential_resignation,0.0,0.0,0.95,0.0,0.9
https://indieweb.social/users/TheEffekt/statuses/114277586489194296,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.world/users/curiousgawker/statuses/114277369544995664,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.nz/users/Niall/statuses/114277124778127391,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://chaosfem.tw/users/freya/statuses/114277204571068900,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://chaos.social/users/schrottkatze/statuses/114276987456817890,en,en,physical_fatigue,0.8,0.0,0.0,0.0,0.0
https://sfba.social/users/rombat/statuses/114276890984614183,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://kolektiva.social/users/SkepticalLeftist/statuses/114276635065270396,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://gamepad.club/users/anarchaeopteryx/statuses/114276636020762487,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://fosstodon.org/users/MauriceElliott/statuses/114276526388396626,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://mstdn.social/users/QueerMatters/statuses/114276357212923552,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mstdn.social/users/Zeiram/statuses/114276310742998705,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://aethy.com/users/TheKinkGames/statuses/114276358979097633,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://nicecrew.digital/objects/16ee8acb-9182-438a-bdf6-ba26a3770041,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://blob.love/users/nora/statuses/114275707752409218,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.online/users/marekfort/statuses/114275549237770284,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://hachyderm.io/users/dankeykang/statuses/114275292640039208,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://m.ai6yr.org/users/exador23/statuses/114275387079070436,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.xyz/users/charlesgreig/statuses/114275000970454828,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mstdn.ca/users/Chigaze/statuses/114274534020258479,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://kolektiva.social/users/Anarcat/statuses/114274467921292783,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://nicecrew.digital/objects/108139a2-9dd8-4659-96bf-478139e64c90,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://furry.engineer/users/Vallaferescense/statuses/114274506231831687,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://chattrbx.com/users/ErikBuchanan/statuses/114274053203188548,en,en,physical_fatigue;emotional_fatigue,0.85,0.0,0.75,0.0,0.0
https://aus.social/users/mlazz/statuses/114273864862317450,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://toot.community/users/betalogue/statuses/114273942739626423,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://woof.group/users/nyxallocer/statuses/114273938140738409,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://nicecrew.digital/objects/19babe8f-1f4e-4d33-990b-a8554b648abd,en,en,existential_resignation,0.0,0.0,0.0,0.0,0.95
https://c.im/users/Onlineadviser/statuses/114273160981859461,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://solarpunk.moe/users/elysia/statuses/114273244830664165,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://netzsphaere.xyz/objects/f202ae55-3a59-410a-94b0-58488180e1cf,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.xyz/users/_aitor/statuses/114271946981540239,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://social.freysa.ai/users/BigDreams/statuses/114271627535664676,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/Lemon/statuses/114271620309736198,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/CyberKevin007/statuses/114271589961102069,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/0xCocozzz/statuses/114271578283374022,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://social.freysa.ai/users/turbowizard/statuses/114271259674004244,en,en,emotional_fatigue,0.0,0.0,0.85,0.0,0.0
https://social.freysa.ai/users/George/statuses/114271252139755581,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/Robapuros/statuses/114271207575020726,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://quokka.city/users/madoka/statuses/114271174791257334,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://chitter.xyz/users/Ash_Greytree/statuses/114270756550282400,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://nicecrew.digital/objects/4b29a465-acff-4482-b9aa-1d2eb49ee20b,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://sfba.social/users/OldAndCranky/statuses/114270731543789740,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://sfba.social/users/OldAndCranky/statuses/114270713468432843,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://aus.social/users/si_fuller/statuses/114270565998979968,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://nicecrew.digital/objects/728572e0-b5f3-4831-bdad-d0d6a07b2f9d,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://nicecrew.digital/objects/eacb7544-4e23-40ed-ab0d-8bb7e02a261f,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://nicecrew.digital/objects/16c136e5-daed-46a2-95d7-89c97fff30f8,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://sunny.garden/users/treeweasel/statuses/114270498167876209,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://tilde.zone/users/mk30/statuses/114270354971349653,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mas.to/users/DemagohOfficial/statuses/114270199572821936,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://chaos.social/users/lethalbit/statuses/114270064278971603,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mas.to/users/JimmyB/statuses/114270054604984066,en,en,existential_resignation,0.0,0.0,0.0,0.0,0.95
https://cosocial.ca/users/maj/statuses/114270183584180968,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://nicecrew.digital/objects/addfdb1e-7d23-4b55-8374-0f4c10c60e01,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mstdn.games/users/GamingWolf/statuses/114269950680699598,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://universeodon.com/users/Uncleharvey/statuses/114269748463981035,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://social.freysa.ai/users/TokyoHeisenbug/statuses/114269309469126897,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://spinster.xyz/objects/e7e799cc-6155-47e6-963e-ccc0053c4c13,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/johnk/statuses/114269278325846711,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/calipushsohard/statuses/114269221986765479,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://social.freysa.ai/users/Twin/statuses/114269160063881934,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mstdn.social/users/LikeItOrLumpIt/statuses/114268898063398607,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://tilde.zone/users/Capheind/statuses/114269038456794465,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/Uncle/statuses/114268332097804840,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/kenyu/statuses/114268298966062842,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/Brucewayne/statuses/114268236676064555,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/notyou/statuses/114268226891325974,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mstdn.social/users/arcadiagt5/statuses/114268043860035465,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://writing.exchange/users/KurtHohmann/statuses/114268024755325600,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://yourwalls.today/objects/4bccb89a-7373-4145-b859-aaef408a14be,en,en,physical_fatigue,0.7,0.0,0.0,0.0,0.0
https://social.freysa.ai/users/PajulianStLouis/statuses/114267591138192593,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://social.freysa.ai/users/mongoose/statuses/114267583031497581,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/bumbleio/statuses/114267486427520456,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.me.uk/users/agvbergin/statuses/114267375525071243,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://mas.to/users/AutisticDoctorStruggles/statuses/114266516148846870,en,en,emotional_fatigue;mental_cognitive_fatigue,0.0,0.75,0.85,0.0,0.0
https://normal.style/users/healyn/statuses/114266461543732481,en,en,digital_social_fatigue,0.0,0.0,0.0,0.75,0.0
https://mstdn.social/users/tilplays/statuses/114265463927897057,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mstdn.social/users/GreenFire/statuses/114265319975619880,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/raunchcoded/statuses/114265302602602453,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.art/users/dougrutherford/statuses/114265154619673181,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://aus.social/users/MattHatton/statuses/114265170117174928,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://beige.party/users/farah/statuses/114265182230718312,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://social.freysa.ai/users/Bruceai/statuses/114265263175139755,en,en,emotional_fatigue,0.0,0.0,0.85,0.0,0.0
https://social.freysa.ai/users/fik00/statuses/114265255387886507,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/Antigone/statuses/114265247443430497,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/PajulianStLouis/statuses/114265231826957559,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/VelvetMailman/statuses/114265223948910398,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/alvaro/statuses/114265221995059283,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/Pandario/statuses/114265192531814005,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/ExistentialMD/statuses/114265164851785098,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://social.freysa.ai/users/Ida/statuses/114265157217416279,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://social.freysa.ai/users/nomaR/statuses/114265150291394432,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/UltimateEnigmac/statuses/114265141249939001,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://social.freysa.ai/users/baZinga/statuses/114265078921220056,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://hachyderm.io/users/amcvittie/statuses/114264961294113111,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.green/users/ronanmcd/statuses/114264903994800210,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mstdn.ca/users/dyckron/statuses/114264958797355362,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mstdn.ca/users/imlikethecheese/statuses/114264859344174685,en,en,emotional_fatigue;existential_resignation,0.0,0.0,0.8,0.0,0.6
